등급,번호,상호명,구분,소재지,회차
1등,8,행운플러스,수동,전북 전주시 덕진구 송천로 1,1014
1등,9,드림마트,자동,경남 김해시  인제로170번길 15-6 편의점 내,1014
1등,10,스마일,반자동,경남 양산시 북안남4길 2 복권판매점,1014
1등,1,오렌지데이편의점,수동,부산 해운대구  좌동순환로249번길 11 르네상스오피스102호,1015
1등,2,복권명당(영남점),수동,대구 달서구 월배로 122,1015
1등,3,1등로또방,자동,광주 동구 중앙로 249-2,1015
1등,4,오천억복권방,자동,광주 서구 상무대로 1087,1015
1등,5,돈방석,수동,경기 수원시 장안구 수성로157번길 60 112호,1015
1등,6,복권천국,수동,전남 여수시 선소로 62 부영아파트상가4동1-2호,1015
1등,7,큐마트학동점로또,수동,전남 여수시 학동서5길 2 큐마트내,1015
1등,8,부강 돈벼락,자동,경남 양산시  물금로 41 양산물금양우내안애5차리버파크 상가108호 양우대산부동산 내,1015
1등,1,나눔로또 석촌점,수동,서울 송파구 백제고분로27길 34 1층,1016
1등,2,가판14호,자동,서울 중구 퇴계로 37,1016
1등,3,가판14호,자동,서울 중구 퇴계로 37,1016
1등,4,희망복권방,자동,부산 동래구 명장로20번길 26,1016
1등,5,운수대통,자동,인천 부평구 동암광장로 6 1층 A호,1016
1등,6,우두로또,자동,강원 춘천시 영서로 2786 1층,1016
1등,7,국영슈퍼,자동,충남 아산시 시민로 366,1016
1등,8,종합복권방,자동,전남 해남군 해남로 34,1016
1등,9,고현시장만남의광장복권방,자동,경남 거제시 거제중앙로19길 8 102호,1016
1등,10,호박넝쿨복권방,자동,경남 김해시 여래로20번길 50-7 103호,1016
1등,11,지에스(GS25)뉴양산혜인점,자동,경남 양산시 웅상대로 955 GS편의점,1016
1등,1,베네시티앞가판,자동,서울 강동구 올림픽로 664 대우베네시티cafe7gram앞,1017
1등,2,대박복권방,수동,서울 구로구 개봉로17길 18,1017
1등,3,복권명당,자동,서울 동작구 국사봉길 26,1017
1등,4,SK 복권방,자동,인천 미추홀구 용정공원로 33 상가 A-2동 1층 104호,1017
1등,5,로또판매점,자동,경기 김포시 김포한강2로 208 스웨첸아파트상가1동101호씨유kcc점,1017
1등,6,슈퍼맨편의점,자동,강원 강릉시 경강로 2113 꽃사슴복권방,1017
1등,7,행운복권,자동,충북 제천시 명륜로 67 1층,1017
1등,1,씨스페이스 범어사역점,자동,부산 금정구 중앙대로1945번길 10,1018
1등,2,노다지복권방,자동,인천 미추홀구 한나루로 400 외7필지125호,1018
1등,1,미나식품(로또판매점),수동,서울 강서구 금낭화로 91-12,1019
1등,2,장수복권,수동,서울 관악구 난곡로 223 1층,1019
1등,3,Today,수동,서울 광진구 광나루로56길 85 테크노마트9층판매동24호,1019
1등,4,종합가판점,수동,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽,1019
1등,5,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,6,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,7,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,8,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,9,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,10,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1019
1등,11,잠실매점,수동,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,1019
1등,12,우리마트,수동,서울 중구 창경궁로 11,1019
1등,13,신간판,수동,서울 중구 무교로 24,1019
1등,14,빅세일복권방,수동,부산 부산진구 서면문화로 6,1019
1등,15,청솔서점,수동,부산 사하구 하신번영로 195,1019
1등,16,플러스로또,수동,대구 달서구 월곡로45길 56,1019
1등,17,로또명당,반자동,인천 남동구 호구포로 874,1019
1등,18,대박스타,수동,인천 미추홀구 경인로 348 1층,1019
1등,19,무판안경시청점,수동,울산 남구 돋질로 3 201동 114호,1019
1등,20,광명24시편의점,반자동,울산 동구  방어진순환도로 945,1019
1등,21,복권방,자동,울산 울주군 덕남로 87,1019
1등,22,경은 로또 판매점,수동,울산 중구 태화로 15 1층,1019
1등,23,다정로또복권,자동,세종   다정중앙로 52,1019
1등,24,대박복권판매점,수동,경기 김포시 김포한강11로140번길 8-12 102호,1019
1등,25,오남 로또택배,수동,경기 남양주시 진건오남로 814 B동 1층 5호,1019
1등,26,팡팡마트,수동,경기 남양주시 진건오남로522번길 3 102호,1019
1등,27,또와또복권,수동,경기 성남시 수정구 수정로 215 왼쪽2호 (태평동),1019
1등,28,크로바쉼터,수동,경기 성남시 수정구 대왕판교로 1289 1층 5호,1019
1등,29,따따블 대박로또,수동,경기 시흥시 서울대학로278번길 26 110호,1019
1등,30,머니머니,자동,경기 시흥시 월곶중앙로14번길 100,1019
1등,31,로또복권,수동,경기 오산시 성호새싹길 11,1019
1등,32,대박로또,자동,경기 용인시 기흥구 신갈로 32,1019
1등,33,노다지복권방,자동,경기 용인시 처인구 금령로 130,1019
1등,34,행운복권방,수동,경기 포천시 솔모루로 86-1,1019
1등,35,서해로또방,수동,경기 화성시 화성로 1471,1019
1등,36,드림 복권방,수동,경기 화성시 효행로 216 1층,1019
1등,37,황금복권방,수동,강원 인제군 인제로 232,1019
1등,38,사내로또,수동,강원 화천군 문화마을1길 113 1층,1019
1등,39,행운복권방,수동,충북 청주시 상당구 단재로 119,1019
1등,40,행운복권방,수동,충북 청주시 상당구 단재로 119,1019
1등,41,로또매점,수동,충남 당진시 송산로 723,1019
1등,42,1등명당,수동,충남 서천군 장항로 220,1019
1등,43,1등명당,수동,충남 서천군 장항로 220,1019
1등,44,1등명당,수동,충남 서천군 장항로 220,1019
1등,45,남원복권방,자동,전북 남원시 남문로 414,1019
1등,46,대박찬스,수동,전북 정읍시 관통로 59,1019
1등,47,광양복권나라(로터리),수동,전남 광양시 백운로 1,1019
1등,48,복받는날,수동,경북 포항시 북구 삼흥로 64,1019
1등,49,스마일,수동,경남 양산시 북안남4길 2 복권판매점,1019
1등,50,범어로또판매점,수동,경남 양산시 목화로 52 좌측 복권판매점,1019
1등,1,고덕로또복권,자동,서울 강동구 상일로15길 18 1층,1020
1등,2,오케이상사,자동,서울 서초구 신반포로 176 센트럴시티내100호매점,1020
1등,3,복권 아이스크림,자동,서울 송파구 위례광장로 188 101호,1020
1등,4,제이복권방,자동,서울 종로구 종로 225-1 평창빌딩 1층 103호,1020
1등,5,을지상회,자동,서울 중구 장충단로13길 43 동화연쇄상가1층특3,1020
1등,6,이마트24침산명성점,자동,대구 북구 침산로 153 상가 103동 B2호,1020
1등,7,충남상회,자동,인천 미추홀구 참외전로 268 302동 B211호,1020
1등,8,진플러스안경,자동,대전 중구 대종로 301-1,1020
1등,9,행운대박복권방,자동,경기 남양주시 광릉내로 17,1020
1등,10,주택복권방,자동,경기 안양시 동안구 흥안대로145번길 77 77,1020
1등,11,포유25다농점,자동,경기 오산시  운천로 80-5 거성그린프라자114호,1020
1등,12,민속촌삼거리 행운복권방,수동,경기 용인시 기흥구 용구대로 1869,1020
1등,13,광포로또복권,자동,경북 울진군 죽변북로 154,1020
1등,1,황금대박점,자동,서울 노원구 공릉로 328,1021
1등,2,대만상사,자동,서울 성북구 보국문로11길 30,1021
1등,3,G마트,자동,서울 영등포구 디지털로 387,1021
1등,4,야단법석,자동,대구 북구 호암로 20 123동112호(성광우방상가 내),1021
1등,5,유연마트,자동,대전 동구 계족로 88,1021
1등,6,대운복권,자동,경기 성남시 중원구 성남대로 1149,1021
1등,7,스타복권방,수동,충남 논산시 안심로 72,1021
1등,8,오복로또,자동,충남 부여군 성흥로 178,1021
1등,9,로또명당인주점,자동,충남 아산시 서해로 519-2,1021
1등,10,롯데마트,자동,전북 군산시 하나운로 43,1021
1등,11,불타는복권,자동,경북 영주시 기주로 84,1021
1등,12,목화휴게소,자동,경남 사천시 사천대로 912,1021
1등,1,복권백화점,자동,경기 파주시 평화로 70,1022
1등,2,규암복권판매점,자동,충남 부여군 수북로 48-1,1022
1등,3,씨유 목포세진점,자동,전남 목포시 해안로249번길 17 CU편의점,1022
1등,4,텀브커피왜관점 로또명당,자동,경북 칠곡군 중앙로 95 1층 커피&로또명당,1022
1등,5,포항오거리CU복권,자동,경북 포항시 북구 죽도로 33 CU포항오거리점내,1022
1등,1,오로라복권방,수동,서울 광진구 뚝섬로 625 국민은행자양동지점 50m,1023
1등,2,광장하이퍼,자동,서울 구로구 경인로53길 15 중앙유통단지C-05,1023
1등,3,아이마트,수동,대전 서구 둔산로 230,1023
1등,4,(I.A) 로또마트,자동,경기 안산시 단원구 신길로 9-4,1023
1등,5,협신복권방,자동,경기 여주시 도예로 28 CU편의점내,1023
1등,6,서해로또방,자동,경기 화성시 화성로 1471,1023
1등,7,운수대통복권방,자동,충남 천안시 동남구 대흥로 122 중앙시장 입구,1023
1등,8,복권판매점,반자동,전남 광양시 용강로 35,1023
1등,9,돈방석(로또),자동,경남 사천시 사천대로 1791,1023
1등,1,로또 光복권,자동,서울 구로구 개봉로23가길 37,1024
1등,2,CU(남가좌현대점),자동,서울 서대문구  가재울로 46,1024
1등,3,천하명당로또복권,수동,서울 서대문구 세무서길 12,1024
1등,4,제일복권,자동,부산 서구 충무대로 35-1 1층 복권방,1024
1등,5,대박명당,자동,울산 남구 중앙로 154,1024
1등,6,희망복권,자동,경기 시흥시 월곶중앙로14번길 68 1동 104호,1024
1등,7,열두보석복권방,자동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호,1024
1등,8,CU노서점,자동,경북 경주시 금성로259번길 38 1층 CU 노서점 내,1024
1등,1,행복슈퍼,자동,서울 성북구 동소문로 49,1025
1등,2,로또킹,자동,서울 영등포구 영중로 2 1층(영등포동3가),1025
1등,3,오늘또로또,자동,경기 이천시 중앙로 92 1층 101호,1025
1등,4,복권나라,자동,충북 제천시 청풍호로 52 1층,1025
1등,1,자양사거리가로매점,자동,서울 광진구 자양로 95,1026
1등,2,GS25궁동상지점,자동,서울 구로구 부일로15길 29,1026
1등,3,금정복권방,자동,서울 도봉구 해등로 168 1층,1026
1등,4,씨스페이스 범어사역점,자동,부산 금정구 중앙대로1945번길 10,1026
1등,5,수퍼복권대박,자동,인천 연수구 용담로 60 1층,1026
1등,6,운수대통,자동,광주 광산구 어등대로 581-1 1층 운수대통,1026
1등,7,서민,수동,경기 광주시  무들로 211,1026
1등,8,서민,수동,경기 광주시  무들로 211,1026
1등,9,지엘복권 및 위로마트,자동,경기 김포시 김포한강4로 571 1층 110호,1026
1등,10,천운,자동,"경기 의정부시 문충로 110 ,106호(고산동,백봉프라자)",1026
1등,11,OK편의점,자동,경기 이천시 중리천로 56,1026
1등,12,복권하우스,자동,경기 평택시 송탄로 369-1 1층,1026
1등,13,삼팔로또,자동,충남 서천군  서천읍 충절로 34,1026
1등,14,태안로또복권방,자동,충남 태안군 독샘로 57,1026
1등,15,진빈레코드,자동,경남 밀양시 북성로 7,1026
1등,1,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1027
1등,2,골든티켓,자동,인천 남동구 만수서로 23 101호,1027
1등,3,행복충전소,수동,경기 평택시 탄현로 332-2,1027
1등,4,나눔로또판매점희망엄사점,자동,충남 계룡시 엄사중앙로 11,1027
1등,5,큰별복권판매점,자동,충남 논산시 중앙로 318,1027
1등,6,왕대박복권,자동,충남 논산시 계백로 1853 편의점,1027
1등,7,부안복권방,자동,전북 부안군 번영로 135,1027
1등,8,팡팡복권마트.잡화슈퍼,자동,전북 전주시 덕진구 가리내로 26,1027
1등,9,로또명당,자동,전남 해남군  우수영로 1,1027
1등,10,럭키,수동,경남 진주시 하대로 138 상가동 103호,1027
1등,1,복권세계,자동,서울 구로구 우마길 4,1028
1등,2,오성할인마트,자동,서울 도봉구 도봉로 505,1028
1등,3,노다지복권방,자동,서울 동대문구 한빛로 1-1,1028
1등,4,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),1028
1등,5,대지사,자동,서울 성동구 왕십리로 362,1028
1등,6,크로바쎄븐,자동,서울 송파구 법원로11길 7 1층 128호,1028
1등,7,더디씨 신월점,자동,서울 양천구 남부순환로 516,1028
1등,8,로또킹,자동,서울 영등포구 영중로 2 1층(영등포동3가),1028
1등,9,GS25(명륜성대점),자동,서울 종로구  명륜길 2,1028
1등,10,돈벼락맞는곳,자동,부산 동구 조방로49번길 18-1,1028
1등,11,루이방,수동,경기 과천시 중앙로 135-1,1028
1등,12,로또명당 대박복권방,자동,경기 광명시  소하로 78 109호(소하동 신성프라자),1028
1등,13,로또,자동,"경기 구리시 갈매순환로 96 102호(갈매동,오대타워)",1028
1등,14,역곡역전로또,자동,경기 부천시 경인로 512 1층 일부,1028
1등,15,천하명당,자동,경기 시흥시 신천3길 26-1 1층1호,1028
1등,16,로또스테이션,자동,경기 안산시 단원구 선부광장1로 81 상가동 108호(선부동1080-2),1028
1등,17,열두보석복권방,자동,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호,1028
1등,18,한솔제지 오거리로또,자동,충남 천안시 동남구  행정길 9 오리사냥,1028
1등,19,천하명당,자동,전남 여수시 망마로 107,1028
1등,20,복권왕국,자동,전남 여수시 화산로 134,1028
1등,1,인터넷 복권판매사이트,자동,동행복권(dhlottery.co.kr),1029
1등,2,통일복권방,반자동,서울 송파구 백제고분로7길 6,1029
1등,3,씨유 장기파랑새점,자동,대구 달서구 용산로 63-1 1층  CU편의점,1029
1등,4,가평로또방,자동,경기 가평군 석봉로 240 1층,1029
1등,5,행운복권,자동,경기 군포시 대야1로 3 1동,1029
1등,6,송추장흥로또,자동,경기 양주시 호국로 511,1029
1등,7,신나는복권방,자동,경기 파주시 문향로 51-1,1029
1등,8,현대장미슈퍼,자동,전북 익산시 동서로61길 41 어양동 현대A 상가동 108호,1029
1등,9,한성슈퍼,자동,전북 익산시 익산대로 52,1029
