등급,번호,상호명,소재지,회차
2등,37,대박찬스,경기 남양주시 장현로 111 1층1호,838
2등,38,이지마트24 심곡2호,경기 부천시 양지로 205 1층 118호,838
2등,39,영통대박복권,경기 수원시 영통구 법조로149번길 101 1층 101호 CU편의점 내,838
2등,40,북문복권방,경기 수원시 장안구 정조로 927-1,838
2등,41,천하명당복권방,경기 수원시 팔달구 매산로 2,838
2등,42,복권명당,경기 안산시 상록구 광덕산2로 25,838
2등,43,메이,경기 안양시 동안구 경수대로 715,838
2등,44,로또방,경기 용인시 기흥구 고매동 485-16번지 CU(기흥IC점),838
2등,45,이마트24용인스위트홈점,경기 용인시 처인구 김량장동 329-2 103호 편의점,838
2등,46,로또복권,경기 평택시 팽성읍 객사리 126-3번지 GS25평택송화점,838
2등,47,행운복권방,경기 포천시 솔모루로 86-1,838
2등,48,올인(allin),경기 화성시 3.1만세로 1147,838
2등,49,포유로또,경기 화성시 동화새터길 98 106호,838
2등,50,동탄복권방,경기 화성시 동탄순환대로 702 성산타워 B동 101호,838
2등,51,북원복권,강원 원주시 단관초교길 7 상가,838
2등,52,왕대박복권방,충북 청주시 청원구 두릉유리로 1119,838
2등,53,옥산행운로또복권방,충북 청주시 흥덕구 옥산면 오산리 537-10번지,838
2등,54,터미널매점,충남 예산군 예산읍 산성리 647,838
2등,55,GS25(천안문화점),충남 천안시 동남구 대흥동 10-5번지,838
2등,56,GS25(천안문화점),충남 천안시 동남구 대흥동 10-5번지,838
2등,57,로또복권판매도통점,전북 남원시 용성로 232,838
2등,58,베스트올수성점,전북 정읍시 수성2로 28,838
2등,59,도소매복권방,전남 광양시 광영로 146,838
2등,60,알짜마트왕지점,전남 순천시 왕궁길 60 중흥파크상가 309-101호,838
2등,61,로또GS공단점,전남 여수시 봉계동 457-1번지 세븐일레븐편의점 내,838
2등,62,토토복권장흥점,전남 장흥군 장흥읍 건산리 720-13번지,838
2등,63,KOREA마트,경북 구미시 임은길 64,838
2등,64,대운복권,경남 김해시 진영읍 여래리 700-166,838
2등,65,GS25(양산혜인점),경남 양산시 평산동 31-5번지,838
2등,66,대동이미지복권방,경남 창원시 마산회원구 합성옛길 23 1층,838
2등,67,두배로 로또,경남 창원시 의창구 명서로141번길 28,838
2등,68,대박복권,제주 제주시 이도이동(이도2동) 1174-5 1층,838
2등,1,가로판매대,서울 강동구 올림픽로 648 천호역 3번 출구 앞(가판점),839
2등,2,로또방,서울 강서구 가양3동 1486번지 하나로슈퍼,839
2등,3,가판대,서울 도봉구 마들로 859-19 도봉산역 1번출구앞 가판대,839
2등,4,천하명당복권방,서울 동작구 동작대로7길 11,839
2등,5,(주)동행복권_인터넷복권,동행복권(dhlottery.co.kr),839
2등,6,(주)동행복권_인터넷복권,동행복권(dhlottery.co.kr),839
2등,7,노다지복권방,서울 성동구 성수2가3동 316-61번지 1층 1호,839
2등,8,홈플러스앞가로판매점,서울 양천구 목동(목3동) 657-21,839
2등,9,복권백화점,서울 은평구 연서로29길 7-2 1층,839
2등,10,가로매점,서울 종로구 종로4가(종로1.2.3.4가동) 126-2 우리은행앞 가판,839
2등,11,부일카서비스,부산 동구 자성로133번길 35,839
2등,12,오렌지데이가야점,부산 부산진구 가야동 56-2번지 한신센터뷰104호 오렌지마트 내,839
2등,13,운수대통복권방,부산 부산진구 전포대로200번길 13,839
2등,14,명문슈퍼,부산 북구 만덕대로 82,839
2등,15,복권방,부산 사하구 하단동 589-1번지 강서할인마트 내,839
2등,16,메트로센터점,대구 중구 달구벌대로 지하 2100 메트로센터C412호,839
2등,17,충남상회,인천 미추홀구 참외전로 268 302동 B211호,839
2등,18,우리복권,인천 남동구 논고개로123번길 17 109호,839
2등,19,대야지복권,광주 남구 회재로 1255-1,839
2등,20,럭키뱅크,대전 동구 계족로 491,839
2등,21,그린복권방,울산 북구 상방로 88 1층그린플라워,839
2등,22,일산복권,경기 고양시 일산서구 중앙로 1493 애비뉴상가1090호,839
2등,23,운좋은날,경기 광주시 광주대로 15,839
2등,24,매향슈퍼,경기 수원시 팔달구 창룡대로 42-1,839
2등,25,행운복권방,경기 시흥시 비둘기공원7길 45 트윈프라자B동114호,839
2등,26,송가상사,경기 안산시 단원구 중앙대로 462 안산역사쇼핑몰1층131-3호,839
2등,27,당첨로또복권,경기 안양시 동안구 포도원로 4,839
2등,28,행운의시작복권전문점,강원 삼척시 사대안길 5 8통1반,839
2등,29,팡팡복권방,충북 진천군 상산로 71,839
2등,30,우리로또,충남 서산시 충의로 1231 이마트24편의점,839
2등,31,777천하명당,충남 서천군 충절로 54,839
2등,32,1등행운로또,충남 아산시 온천대로 1315,839
2등,33,황실복권방,충남 천안시 동남구 충절로 799,839
2등,34,로또복권,충남 천안시 동남구 봉정로 58,839
2등,35,또또복권방,전북 익산시 고봉로32길 3,839
2등,36,스타토토로또슈퍼,전북 익산시 마동 370-5번지,839
2등,37,팡팡복권마트.잡화슈퍼,전북 전주시 덕진구 가리내로 26,839
2등,38,대흥당,전북 정읍시 관통로 102,839
2등,39,금강로또,전남 목포시 용당로 151 금강서점,839
2등,40,서부슈퍼,전남 여수시 좌수영로 14,839
2등,41,복권왕국,전남 여수시 화산로 134,839
2등,42,주택복권2호점,경북 구미시 금오시장로 13 114호,839
2등,43,행운의집,경북 안동시 북문동 23-7번지,839
2등,44,구담쌀슈퍼,경북 안동시 경동로 908,839
2등,45,신라슈퍼,경남 김해시 진영로 215 복권판매점,839
2등,46,위드미 마산만복점,경남 창원시 마산회원구 합성옛길 152,839
2등,47,로또 판매점,경남 창원시 마산회원구 회원동(회원1동) 62-54 위드미 편의점 내,839
2등,48,상남슈퍼체인,경남 창원시 성산구 마디미로 28 상남시장2층C-211호,839
2등,1,토큰박스,서울 강북구 도봉로 334 KFC앞 가판,840
2등,2,다온복권,서울 강북구 오현로 190 1층 103호,840
2등,3,자양사거리가로매점,서울 광진구 자양로 95,840
2등,4,대박로또,서울 구로구 구로동(구로제4동) 771-10,840
2등,5,천하명당복권방독산점,서울 금천구 독산로85길 16,840
2등,6,(주)동행복권_인터넷복권,동행복권(dhlottery.co.kr),840
2등,7,(주)동행복권_인터넷복권,동행복권(dhlottery.co.kr),840
2등,8,럭키복권샵,서울 송파구 성내천로 218,840
2등,9,복권파티,서울 송파구 오금로 516,840
2등,10,로또판매점,서울 영등포구 시흥대로 671 1층 8호(대림동),840
2등,11,행운대박복권,서울 영등포구 영신로19길 8-1,840
2등,12,드림스튜디오,서울 은평구 서오릉로 160 1층,840
2등,13,부일카서비스,부산 동구 자성로133번길 35,840
2등,14,복권방,부산 사하구 장림번영로 25,840
2등,15,일등복권편의점,대구 달서구 대명천로 220 1층,840
2등,16,따봉복권방,인천 부평구 주부토로 109,840
2등,17,현희상점,인천 서구 석남동(석남2동) 538-22,840
2등,18,알리바이,광주 광산구 수등로 253 1층 알리바이,840
2등,19,썬빌리지신정점,울산 남구 중앙로 294,840
2등,20,로데오복권방,경기 고양시 일산동구 장항동 778번지 우림보보카운티108,840
2등,21,복권판매점,경기 남양주시 마석로 112 103호 441-1외2필지,840
2등,22,씨스페이스(중앙공원점),경기 부천시 원미구 중동 1160-1번지 대우마이빌센트럴파크107호,840
2등,23,천하명당복권방,경기 수원시 팔달구 매산로 2,840
2등,24,천하명당,"경기 안양시 동안구 부림로 121 제125,제126",840
2등,25,GS25(수지수진점),경기 용인시 수지구 동천동 873-4번지 에덴빌딩 108호,840
2등,26,정우,경기 용인시 처인구 백옥대로 574 C동상가,840
2등,27,황금복권마트,경기 이천시 증신로325번길 5 1층,840
2등,28,현대25시편의점,경기 파주시 봉천로 33-1,840
2등,29,신바람복권마트,경기 평택시 평택3로56번길 28-8,840
2등,30,희망복권,경기 평택시 평택1로20번길 39 1층 복권방,840
2등,31,복권명가,강원 동해시 송정로 47-1 102호,840
2등,32,영신슈퍼,충북 청주시 서원구 청남로 2119-1,840
2등,33,예성로또복권,충남 서산시 동서1로 154,840
2등,34,행운로또,충남 아산시 둔포면 관대리 197,840
2등,35,로또명당인주점,충남 아산시 서해로 519-2,840
2등,36,대박마트,충남 천안시 동남구 봉서8길 13 봉명청솔아파트상가103호,840
2등,37,대박로또,충남 천안시 서북구 성환2로 45,840
2등,38,한진롯또대박판매점,전북 고창군 복분자로 900,840
2등,39,제일쇼핑,전북 익산시 고봉로30길 11 제일상가109-104호,840
2등,40,Letsgo복권유통,전북 전주시 덕진구 무삼지로 29,840
2등,41,노다지복권방,전북 전주시 덕진구 진북동 1037-31 1층 중간점포,840
2등,42,굿모닝,전남 순천시 중앙로 220 굿모닝,840
2등,43,하나유통,경북 경산시 공단2로 7,840
2등,44,그린시스템,경북 경주시 원효로 148,840
2등,45,진양상회,경북 영주시 선비로 68,840
2등,46,행운로또청송점,경북 청송군 중앙로 247,840
2등,47,씨스페이스(어방가야점),경남 김해시 어방동 531-4번지,840
2등,48,복권방,경남 김해시 서부로 399 좌측 복권판매점,840
2등,49,양곡복권방,경남 창원시 성산구 신촌동(웅남동) 34-2 양곡할인마트 내,840
2등,50,소답시내버스매표소,경남 창원시 의창구 의안로2번길 17 가판,840
2등,51,오도르캔들,경남 창원시 의창구 명지로63번길 2,840
2등,1,GS25(역삼대홍점),서울 강남구 역삼동 798-29번지,841
2등,2,GS25(대치골드점),서울 강남구 대치동 896-52번지,841
2등,3,행운의집,서울 강동구 구천면로 220,841
2등,4,우이담배가게,서울 강북구 삼양로 371-1,841
2등,5,복권방,서울 광진구 자양로18길 34,841
2등,6,서하네,서울 구로구 개봉로20길 66,841
2등,7,새시대복권방,서울 금천구 탑골로 6-1,841
2등,8,한아름유통,서울 도봉구 노해로41길 38-17,841
2등,9,가판,서울 마포구 도화동 169-1번지 가든호텔정문옆가판,841
2등,10,가로판매점,서울 송파구 올림픽로37길 109 잠실나루역 2번출구,841
2등,11,로또복권,서울 양천구 신월3동 205-44번지 훼미리마트,841
2등,12,가로판매점,서울 영등포구 양평로 46 가판,841
2등,13,복권백화점,서울 은평구 연서로29길 7-2 1층,841
2등,14,코코주,서울 중구 을지로6가(광희동) 18-71 1층,841
2등,15,금정복권,부산 금정구 부곡동(부곡제1동) 303-5 자연애 할인마트 내,841
2등,16,효원당슈퍼,부산 금정구 부산대학로 48 복권판매점,841
2등,17,로또온천장점,부산 동래구 중앙대로 1520 북쪽출구 빵집,841
2등,18,천하명당복권방(행운을주는사람들),부산 사상구 광장로38번길 25,841
2등,19,하프타임로또,부산 사하구 제석로18번길 2,841
2등,20,GS25(민락중앙점),부산 수영구 민락동 181-82,841
2등,21,GS25(남항점),부산 영도구 남항동1가 63번지,841
2등,22,로또복권(성당래미안점),대구 달서구 본리동 76-4 1층 GS25,841
2등,23,복권백화점(대백.한라앞),대구 달서구 달구벌대로 1223,841
2등,24,LA24시편의점,대구 달서구 달구벌대로 995 상가 202동 104호,841
2등,25,로또세븐죽전점,대구 달서구 성서공단남로 37 1층 117호,841
2등,26,승차권판매소(서구청1호점),대구 서구 국채보상로 257,841
2등,27,복권천국,인천 계양구 동양동 604-2번지,841
2등,28,복권천국,인천 계양구 동양동 604-2번지,841
2등,29,서창동 로또방,인천 남동구 서창남순환로 222 1층 106호,841
2등,30,대박천하마트,인천 부평구 굴포로 48,841
2등,31,탑포인트부평점,인천 부평구 부평동 557-1번지 1층,841
2등,32,노다지로또,인천 서구 완정로 179 검단제이원빌딩 108호,841
2등,33,CU(광주우산점),광주 광산구 우산동 1573-1번지,841
2등,34,알리바이,광주 광산구 수등로 253 1층 알리바이,841
2등,35,형제기획 복권시대,광주 동구 금남로5가(충장동) 166 복권시대,841
2등,36,천복권방,대전 대덕구 한밭대로1043번길 2,841
2등,37,로또25시,울산 남구 수암로 288-1,841
2등,38,동울산일등편의점,울산 동구 진성3길 19,841
2등,39,현리행운복권방,경기 가평군 조종희망로 14 1층,841
2등,40,행신웨이팅,경기 고양시 덕양구 행신동(행신1동) 997 바로주차빌딩 102호,841
2등,41,GS25(하안연서점),경기 광명시 하안동(하안4동) 30-1,841
2등,42,복권명당(광주시청점),경기 광주시 회안대로 900 로얄프라자 115호,841
2등,43,쌍동복권방,경기 광주시 경충대로 1109 목향가구 건물 1층,841
2등,44,24시슈퍼,경기 군포시 번영로 497 금화프라자102호,841
2등,45,금도깨비복권전문점,경기 김포시 월하로 721,841
2등,46,금곡가판,경기 남양주시 금곡로 72,841
2등,47,향기캠프,경기 동두천시 평화로 2315,841
2등,48,GS25(야탑프리아점),경기 성남시 분당구 야탑동 514-4번지 프리아오프스텔101호,841
2등,49,버스가판대,경기 성남시 중원구 성남대로 1144,841
2등,50,왕대박복권,경기 수원시 장안구 연무동 233-16,841
2등,51,복권전문점,경기 시흥시 중심상가로 323,841
2등,52,김포마트로또방,경기 안산시 상록구 오목로 50,841
2등,53,로또휴게실,경기 용인시 기흥구 용구대로 1885,841
2등,54,행운복권마트,경기 포천시 신읍동 58-16번지,841
2등,55,태현복권,경기 화성시 석우동(동탄1동) 31-2 101호 미니스톱,841
2등,56,행복,경기 화성시 경기동로 476,841
2등,57,왕대박복권,"강원 속초시 번영로 142 1층, 102호",841
2등,58,황금로또,강원 원주시 현충로318번길 35 1층,841
2등,59,407억당첨가판점,강원 춘천시 중앙로 65 국민은행앞 가판,841
2등,60,대박의터,강원 춘천시 영서로 1786,841
2등,61,월드복권마트,충북 제천시 죽하로 48-1 장락주공2단지 상가101호,841
2등,62,드림통신(구)굿타임24아산석정점,충남 아산시 충무로 230,841
2등,63,국영슈퍼,충남 아산시 시민로 366,841
2등,64,드림통신(구)굿타임24아산석정점,충남 아산시 충무로 230,841
